y,t
-28.25,36.029296875
35.25,36.03125
56.5,36.033203125
-39.75,36.03515625
-44.625,36.037109375
-27.125,36.0390625
-14.875,36.041015625
-5.875,36.04296875
10.75,36.044921875
6,36.046875
-44,36.048828125
-17.875,36.05078125
-6.5,36.052734375
-23.75,36.0546875
-18.5,36.056640625
4.625,36.05859375
87.375,36.060546875
42.125,36.0625
-81.875,36.064453125
-21.125,36.06640625
15.5,36.068359375
-26.75,36.0703125
-1.5,36.072265625
14.875,36.07421875
-19.25,36.076171875
-65,36.078125
-19.125,36.080078125
42,36.08203125
22.5,36.083984375
28.25,36.0859375
-27.25,36.087890625
-36.75,36.08984375
7.125,36.091796875
-38,36.09375
-41.75,36.095703125
15.375,36.09765625
56.25,36.099609375
27.375,36.1015625
-27.625,36.103515625
-35.75,36.10546875
-0.25,36.107421875
-16.75,36.109375
-36.75,36.111328125
17.75,36.11328125
-17.875,36.115234375
-55.25,36.1171875
-22.625,36.119140625
-29.25,36.12109375
-38.375,36.123046875
-15,36.125
10.625,36.126953125
3,36.12890625
-26.375,36.130859375
-43.5,36.1328125
-22.5,36.134765625
-22.125,36.13671875
-26.125,36.138671875
28,36.140625
37.5,36.142578125
-23.625,36.14453125
-36.625,36.146484375
-23.625,36.1484375
-18.375,36.150390625
-12.5,36.15234375
-8.75,36.154296875
-24.75,36.15625
-34.75,36.158203125
-13.375,36.16015625
-5.75,36.162109375
-10.375,36.1640625
-14.625,36.166015625
-8.125,36.16796875
4.625,36.169921875
5.75,36.171875
3.375,36.173828125
-4.5,36.17578125
-1.25,36.177734375
13,36.1796875
20.625,36.181640625
23.625,36.18359375
31,36.185546875
42.75,36.1875
53.25,36.189453125
56.25,36.19140625
59.125,36.193359375
78.125,36.1953125
88.125,36.197265625
74.625,36.19921875
68.375,36.201171875
80.125,36.203125
88.375,36.205078125
84.5,36.20703125
91.5,36.208984375
104.625,36.2109375
104.75,36.212890625
102,36.21484375
104,36.216796875
102.5,36.21875
105.75,36.220703125
107.25,36.22265625
99.625,36.224609375
104.125,36.2265625
102.625,36.228515625
93.625,36.23046875
94.75,36.232421875
93.75,36.234375
88.75,36.236328125
84.75,36.23828125
81.625,36.240234375
79.375,36.2421875
77.875,36.244140625
75.5,36.24609375
70.5,36.248046875
64.625,36.25
56.75,36.251953125
49.25,36.25390625
45.875,36.255859375
42.125,36.2578125
36.375,36.259765625
29.625,36.26171875
24.875,36.263671875
24.875,36.265625
24.25,36.267578125
20.375,36.26953125
8.375,36.271484375
-8.875,36.2734375
-5.875,36.275390625
3,36.27734375
-4.5,36.279296875
-8.25,36.28125
-10.625,36.283203125
-20.5,36.28515625
-22.125,36.287109375
-18.625,36.2890625
-21.875,36.291015625
-25.75,36.29296875
-23.5,36.294921875
-20.375,36.296875
-25.625,36.298828125
-30,36.30078125
-31.875,36.302734375
-34.375,36.3046875
-30.75,36.306640625
-27.875,36.30859375
-35.875,36.310546875
-45.75,36.3125
-44.25,36.314453125
-40.375,36.31640625
-38.375,36.318359375
-34.25,36.3203125
-38.875,36.322265625
-47.125,36.32421875
-43.5,36.326171875
-38.375,36.328125
-43,36.330078125
-51,36.33203125
-58.5,36.333984375
-63.5,36.3359375
-56.25,36.337890625
-48,36.33984375
-56.5,36.341796875
-61.125,36.34375
-54.5,36.345703125
-53,36.34765625
-53.125,36.349609375
-55.25,36.3515625
-52.625,36.353515625
-47,36.35546875
-52.25,36.357421875
-53.625,36.359375
-49.75,36.361328125
-50.375,36.36328125
-53.125,36.365234375
-54.75,36.3671875
-51.5,36.369140625
-50,36.37109375
-53.125,36.373046875
-53.125,36.375
-55,36.376953125
-62.125,36.37890625
-66.875,36.380859375
-69,36.3828125
-72.625,36.384765625
-71.75,36.38671875
-64.75,36.388671875
-62.125,36.390625
-64.875,36.392578125
-65.875,36.39453125
-65.625,36.396484375
-67,36.3984375
-65.875,36.400390625
-66.875,36.40234375
-70.875,36.404296875
-72,36.40625
-70.75,36.408203125
-65.125,36.41015625
-58.75,36.412109375
-58.375,36.4140625
-56.375,36.416015625
-56.75,36.41796875
-61.125,36.419921875
-62,36.421875
-62.75,36.423828125
-61.25,36.42578125
-56.25,36.427734375
-53.5,36.4296875
-54.125,36.431640625
-57.125,36.43359375
-60.5,36.435546875
-59.75,36.4375
-58.625,36.439453125
-56.875,36.44140625
-56.125,36.443359375
-59.625,36.4453125
-61.875,36.447265625
-58.875,36.44921875
-57,36.451171875
-60.75,36.453125
-61.625,36.455078125
-61.5,36.45703125
-63,36.458984375
-62,36.4609375
-62.125,36.462890625
-63.125,36.46484375
-59.25,36.466796875
-55.625,36.46875
-57.375,36.470703125
-60.125,36.47265625
-57.375,36.474609375
-55.25,36.4765625
-61.625,36.478515625
-63.5,36.48046875
-56.875,36.482421875
-57,36.484375
-57.375,36.486328125
-51.25,36.48828125
-47.625,36.490234375
-45.875,36.4921875
-46.375,36.494140625
-47,36.49609375
-44,36.498046875
-43.625,36.5
-46.5,36.501953125
-46.25,36.50390625
-44.5,36.505859375
-44.875,36.5078125
-43.125,36.509765625
-42.75,36.51171875
-44.625,36.513671875
-42.75,36.515625
-38.75,36.517578125
-38.125,36.51953125
-41.5,36.521484375
-42.25,36.5234375
-39.875,36.525390625
-41.125,36.52734375
-45,36.529296875
-47.625,36.53125
-52.5,36.533203125
-54.625,36.53515625
-50.5,36.537109375
-53.625,36.5390625
-61.5,36.541015625
-63.5,36.54296875
-60.625,36.544921875
-55.25,36.546875
-49.25,36.548828125
-43.625,36.55078125
-46.25,36.552734375
-53.75,36.5546875
-49.5,36.556640625
-42.125,36.55859375
-41.625,36.560546875
-36.75,36.5625
-37.625,36.564453125
-45.25,36.56640625
-44.875,36.568359375
-43,36.5703125
-47.5,36.572265625
-50,36.57421875
-48.25,36.576171875
-50.25,36.578125
-50.625,36.580078125
-44.75,36.58203125
-40.875,36.583984375
-40,36.5859375
-40.75,36.587890625
-40.625,36.58984375
-41.25,36.591796875
-46.875,36.59375
-50,36.595703125
-44.5,36.59765625
-42.25,36.599609375
-40.625,36.6015625
-39.25,36.603515625
-43.5,36.60546875
-40,36.607421875
-36.25,36.609375
-39.625,36.611328125
-38.625,36.61328125
-32.375,36.615234375
-32.25,36.6171875
-39.625,36.619140625
-41.125,36.62109375
-33.75,36.623046875
-35.25,36.625
-48.25,36.626953125
-47.625,36.62890625
-42.625,36.630859375
-43.125,36.6328125
-38.125,36.634765625
-36.75,36.63671875
-37,36.638671875
-38,36.640625
-40.625,36.642578125
-30.125,36.64453125
-22.5,36.646484375
-27.75,36.6484375
-24.125,36.650390625
-22.625,36.65234375
-26.875,36.654296875
-28.5,36.65625
-32.875,36.658203125
-31,36.66015625
-17.125,36.662109375
-11.5,36.6640625
-16.125,36.666015625
-11.25,36.66796875
-4.125,36.669921875
-4.75,36.671875
-4.75,36.673828125
-6.125,36.67578125
-7.875,36.677734375
-2.625,36.6796875
-0.875,36.681640625
-2.25,36.68359375
-3.125,36.685546875
-3.75,36.6875
-1.75,36.689453125
-7.375,36.69140625
-9.625,36.693359375
-3.625,36.6953125
-8.25,36.697265625
-14.75,36.69921875
-6.5,36.701171875
-3.125,36.703125
-10.625,36.705078125
-16.375,36.70703125
-13,36.708984375
-3.5,36.7109375
-5.75,36.712890625
-13.75,36.71484375
-14.75,36.716796875
-19.875,36.71875
-21.25,36.720703125
-17,36.72265625
-9.25,36.724609375
-12.375,36.7265625
-22.625,36.728515625
-7.875,36.73046875
-1,36.732421875
-11.375,36.734375
-13.25,36.736328125
-14.25,36.73828125
-14.75,36.740234375
-8.25,36.7421875
-10.5,36.744140625
-10.625,36.74609375
-2,36.748046875
-12.125,36.75
-22.125,36.751953125
-17.375,36.75390625
-3,36.755859375
4.125,36.7578125
-11.125,36.759765625
-20.625,36.76171875
-10.125,36.763671875
7.625,36.765625
-13.25,36.767578125
-35.875,36.76953125
-20.625,36.771484375
-24.375,36.7734375
-23.5,36.775390625
-11.375,36.77734375
-15.875,36.779296875
-20.875,36.78125
-19.25,36.783203125
-17.375,36.78515625
-13.25,36.787109375
-11.75,36.7890625
-11.5,36.791015625
-14.5,36.79296875
-25.875,36.794921875
-17.875,36.796875
-5.75,36.798828125
-9.75,36.80078125
-15.125,36.802734375
-19.125,36.8046875
-21.625,36.806640625
-20,36.80859375
-25.25,36.810546875
-34.125,36.8125
-18.25,36.814453125
-11,36.81640625
-29.75,36.818359375
-23.625,36.8203125
-22.125,36.822265625
-38.125,36.82421875
-26.125,36.826171875
-13.5,36.828125
-21.625,36.830078125
-20.625,36.83203125
-15.875,36.833984375
-23.375,36.8359375
-25.75,36.837890625
-17.125,36.83984375
-11.625,36.841796875
-17,36.84375
-10.375,36.845703125
-1.875,36.84765625
-22.75,36.849609375
-15.125,36.8515625
0.125,36.853515625
-20.125,36.85546875
-17.375,36.857421875
-19.375,36.859375
-29.625,36.861328125
-24.625,36.86328125
-7.875,36.865234375
-4.25,36.8671875
-32.125,36.869140625
-39.375,36.87109375
-23,36.873046875
-16.875,36.875
-6.5,36.876953125
-7.125,36.87890625
-37.875,36.880859375
-43.125,36.8828125
-27.375,36.884765625
-22.375,36.88671875
-11.625,36.888671875
-17.375,36.890625
-41.5,36.892578125
-34.75,36.89453125
-13,36.896484375
-20.25,36.8984375
-22.375,36.900390625
-4.75,36.90234375
-13.75,36.904296875
-14.75,36.90625
3.25,36.908203125
-7.5,36.91015625
-27.125,36.912109375
-24.625,36.9140625
-22.125,36.916015625
-20.5,36.91796875
-15.375,36.919921875
-26.625,36.921875
-24.875,36.923828125
-23.5,36.92578125
-19.125,36.927734375
-7.5,36.9296875
-24.625,36.931640625
-31.125,36.93359375
-23.875,36.935546875
-20.875,36.9375
-26.125,36.939453125
-30.5,36.94140625
-21.625,36.943359375
-8.75,36.9453125
-18.125,36.947265625
-38.125,36.94921875
-26,36.951171875
-17.25,36.953125
-13,36.955078125
-20.75,36.95703125
-34,36.958984375
-20.75,36.9609375
-18.5,36.962890625
-15.25,36.96484375
-7.5,36.966796875
-17.75,36.96875
-26.875,36.970703125
-29.875,36.97265625
-34.5,36.974609375
-36.625,36.9765625
-32.125,36.978515625
-27.75,36.98046875
-34,36.982421875
-31.625,36.984375
-17.375,36.986328125
-25.125,36.98828125
-33.625,36.990234375
-23.75,36.9921875
-12.5,36.994140625
-6.25,36.99609375
-19.125,36.998046875
-27.125,37
-23.375,37.001953125
-17,37.00390625
4.25,37.005859375
-7.875,37.0078125
-46,37.009765625
-40.5,37.01171875
-14.375,37.013671875
-12.375,37.015625
-20,37.017578125
-12.875,37.01953125
-14.5,37.021484375
-27.625,37.0234375
-12.125,37.025390625
-10.875,37.02734375
-28.5,37.029296875
-25.625,37.03125
-31.75,37.033203125
-31.75,37.03515625
-11.5,37.037109375
-18.25,37.0390625
-39,37.041015625
-35.75,37.04296875
-19.25,37.044921875
-9.75,37.046875
-28.75,37.048828125
-18.875,37.05078125
-8.625,37.052734375
-25,37.0546875
-20,37.056640625
-17.75,37.05859375
-17.25,37.060546875
-24.375,37.0625
-31.5,37.064453125
-20,37.06640625
-25.75,37.068359375
-24.875,37.0703125
-21.25,37.072265625
-35.875,37.07421875
-27.625,37.076171875
-13.25,37.078125
-28,37.080078125
-24.75,37.08203125
-5.375,37.083984375
-18.5,37.0859375
-20.125,37.087890625
1.625,37.08984375
-8.25,37.091796875
-31.25,37.09375
-16.75,37.095703125
-3.5,37.09765625
-23,37.099609375
-11.875,37.1015625
12.5,37.103515625
-16,37.10546875
-38.375,37.107421875
-23.125,37.109375
-29.875,37.111328125
-49.5,37.11328125
-42.125,37.115234375
-30.75,37.1171875
-24.125,37.119140625
-23.5,37.12109375
-24.25,37.123046875
-34.75,37.125
-21.875,37.126953125
-7.125,37.12890625
-28.125,37.130859375
-20.375,37.1328125
-10.25,37.134765625
-22,37.13671875
-18,37.138671875
-4.125,37.140625
-16.875,37.142578125
-24.875,37.14453125
5.25,37.146484375
11,37.1484375
-16,37.150390625
-19.875,37.15234375
-10.375,37.154296875
-7.25,37.15625
2.125,37.158203125
-10.5,37.16015625
-4.625,37.162109375
20.75,37.1640625
4.125,37.166015625
5.375,37.16796875
15.25,37.169921875
33,37.171875
20.875,37.173828125
-5.125,37.17578125
20.625,37.177734375
11.375,37.1796875
-17.5,37.181640625
15.5,37.18359375
31.875,37.185546875
-21.875,37.1875
-23.875,37.189453125
6.25,37.19140625
-2.375,37.193359375
5.75,37.1953125
10.625,37.197265625
-7,37.19921875
-18.875,37.201171875
-10.375,37.203125
27.625,37.205078125
26.25,37.20703125
-22.75,37.208984375
-22.5,37.2109375
-13,37.212890625
-20.625,37.21484375
8.125,37.216796875
29.125,37.21875
9.5,37.220703125
-11.375,37.22265625
2.5,37.224609375
26.375,37.2265625
-1.375,37.228515625
-24.125,37.23046875
-7.125,37.232421875
5.625,37.234375
5,37.236328125
-0.75,37.23828125
2.875,37.240234375
-10.125,37.2421875
-12.375,37.244140625
10,37.24609375
15,37.248046875
-10,37.25
-13,37.251953125
12.375,37.25390625
12,37.255859375
-6.625,37.2578125
-17.75,37.259765625
-1.875,37.26171875
-11.25,37.263671875
-30.125,37.265625
-12.875,37.267578125
1.75,37.26953125
3.625,37.271484375
11.625,37.2734375
8.25,37.275390625
-22.875,37.27734375
-15.875,37.279296875
-0.25,37.28125
-14.125,37.283203125
1.625,37.28515625
-5.875,37.287109375
-24.875,37.2890625
4.5,37.291015625
3.875,37.29296875
18.75,37.294921875
12.25,37.296875
-34.75,37.298828125
-31.625,37.30078125
-30.875,37.302734375
-18.125,37.3046875
11.25,37.306640625
1,37.30859375
-21.375,37.310546875
-15.75,37.3125
-0.125,37.314453125
-4.25,37.31640625
-9.875,37.318359375
4.375,37.3203125
-6.125,37.322265625
-13.375,37.32421875
0.125,37.326171875
-12.125,37.328125
-14.375,37.330078125
1.5,37.33203125
14.875,37.333984375
7,37.3359375
-9.125,37.337890625
-4.125,37.33984375
5.375,37.341796875
-25.625,37.34375
-13.125,37.345703125
18.625,37.34765625
-3.625,37.349609375
-5.625,37.3515625
13,37.353515625
25,37.35546875
10.125,37.357421875
-11.875,37.359375
-16.375,37.361328125
-8.5,37.36328125
6.375,37.365234375
13.125,37.3671875
